305, 119, 0
68, 492, 0
635, 892, 0
827, 813, 0
898, 544, 0
424, 214, 0
113, 32, 0
179, 625, 0
102, 344, 0
77, 216, 0
975, 510, 0
836, 517, 0
972, 757, 0
918, 477, 0
535, 789, 0
97, 347, 0
932, 455, 0
29, 388, 0
953, 904, 0
193, 770, 0
429, 474, 0
698, 599, 0
902, 932, 0
305, 812, 0
76, 218, 0
1, 263, 0
23, 715, 0
435, 856, 0
865, 979, 0
274, 825, 0
420, 975, 0
780, 931, 0
396, 560, 0
876, 152, 0
925, 961, 0
577, 746, 0
558, 562, 0
600, 813, 0
895, 480, 0
303, 304, 0
379, 544, 0
712, 825, 0
358, 559, 0
376, 708, 0
535, 19, 0
50, 76, 0
419, 304, 0
274, 881, 0
11, 444, 0
261, 917, 0
937, 224, 0
54, 610, 0
623, 271, 0
989, 145, 0
403, 220, 0
216, 115, 0
615, 324, 0
180, 853, 0
624, 131, 0
43, 365, 0
142, 567, 0
508, 692, 0
521, 401, 0
323, 178, 0
53, 197, 0
344, 32, 0
598, 618, 0
640, 608, 0
987, 465, 0
239, 871, 0
184, 936, 0
463, 275, 0
843, 257, 0
594, 506, 0
520, 566, 0
426, 161, 0
256, 965, 0
219, 506, 0
519, 749, 0
650, 231, 0
320, 858, 0
994, 167, 0
336, 296, 0
155, 828, 0
855, 753, 0
485, 795, 0
427, 626, 0
843, 156, 0
481, 311, 0
433, 546, 0
950, 786, 0
358, 365, 0
525, 102, 0
962, 675, 0
877, 649, 0
769, 911, 0
256, 328, 0
745, 243, 0
128, 258, 0
847, 737, 0
582, 438, 0
202, 744, 0
398, 743, 0
989, 838, 0
695, 765, 0
623, 648, 0
353, 766, 0
286, 950, 0
181, 65, 0
261, 113, 0
531, 740, 0
297, 909, 0
678, 311, 0
432, 919, 0
127, 719, 0
205, 202, 0
275, 791, 0
993, 864, 0
297, 919, 0
246, 301, 0
248, 267, 0
636, 843, 0
153, 419, 0
286, 680, 0
161, 488, 0
413, 556, 0
160, 53, 0
229, 599, 0
412, 273, 0
493, 727, 0
715, 588, 0
45, 50, 0
831, 634, 0
678, 864, 0
192, 324, 0
617, 305, 0
80, 18, 0
293, 484, 0
572, 27, 0
481, 627, 0
227, 267, 0
302, 500, 0
548, 324, 0
622, 428, 0
392, 283, 0
10, 2, 0
687, 502, 0
564, 489, 0
73, 460, 0
401, 414, 0
418, 711, 0
553, 794, 0
943, 252, 0
514, 455, 0
548, 363, 0
67, 118, 0
829, 553, 0
143, 634, 0
12, 15, 0
686, 342, 0
316, 51, 0
124, 63, 0
630, 595, 0
93, 114, 0
502, 968, 0
724, 588, 0
67, 702, 0
454, 494, 0
31, 748, 0
899, 911, 0
121, 54, 0
364, 33, 0
300, 382, 0
362, 274, 0
391, 749, 0
333, 69, 0
157, 274, 0
678, 758, 0
341, 309, 0
42, 279, 0
674, 782, 0
159, 927, 0
456, 830, 0
435, 593, 0
251, 150, 0
758, 953, 0
265, 792, 0
58, 168, 0
21, 430, 0
530, 132, 0
529, 837, 0
789, 990, 0
896, 923, 0
515, 14, 0
898, 898, 0
430, 2, 0
370, 422, 0
976, 205, 0
987, 445, 0
53, 97, 0
785, 973, 0
679, 859, 0
108, 880, 0
78, 408, 0
168, 836, 0
780, 574, 0
295, 649, 0
254, 362, 0
30, 439, 0
768, 813, 0
411, 796, 0
504, 338, 0
385, 39, 0
820, 170, 0
831, 919, 0
873, 242, 0
860, 144, 0
415, 237, 0
668, 303, 0
331, 18, 0
45, 440, 0
726, 563, 0
202, 159, 0
384, 877, 0
996, 872, 0
605, 675, 0
203, 723, 0
278, 713, 0
952, 35, 0
635, 939, 0
58, 125, 0
306, 605, 0
50, 600, 0
687, 903, 0
830, 380, 0
936, 85, 0
107, 138, 0
127, 762, 0
658, 705, 0
960, 660, 0
144, 772, 0
99, 292, 0
307, 913, 0
827, 261, 0
821, 353, 0
961, 180, 0
635, 480, 0
182, 423, 0
317, 876, 0
560, 355, 0
498, 800, 0
4, 861, 0
509, 581, 0
854, 819, 0
789, 537, 0
171, 578, 0
899, 612, 0
970, 523, 0
91, 797, 0
416, 222, 0
941, 537, 0
522, 761, 0
132, 417, 0
5, 460, 0
292, 908, 0
669, 907, 0
503, 339, 0
695, 705, 0
812, 198, 0
289, 57, 0
278, 306, 0
466, 310, 0
605, 680, 0
731, 390, 0
929, 151, 0
266, 351, 0
627, 587, 0
434, 93, 0
781, 18, 0
496, 502, 0
872, 30, 0
119, 574, 0
976, 748, 0
266, 231, 0
187, 976, 0
336, 154, 0
713, 127, 0
348, 819, 0
408, 523, 0
798, 960, 0
47, 53, 0
136, 544, 0
869, 721, 0
298, 848, 0
499, 916, 0
194, 255, 0
670, 370, 0
805, 343, 0
827, 816, 0
27, 873, 0
905, 744, 0
115, 576, 0
321, 843, 0
802, 13, 0
764, 484, 0
913, 408, 0
480, 761, 0
382, 741, 0
382, 489, 0
308, 2, 0
440, 689, 0
971, 647, 0
810, 986, 0
758, 454, 0
749, 612, 0
88, 393, 0
16, 25, 0
943, 70, 0
223, 856, 0
756, 184, 0
529, 629, 0
779, 281, 0
694, 409, 0
444, 829, 0
380, 279, 0
516, 465, 0
689, 711, 0
281, 890, 0
362, 867, 0
958, 891, 0
526, 574, 0
0, 377, 0
65, 697, 0
485, 673, 0
312, 277, 0
193, 340, 0
988, 803, 0
250, 782, 0
577, 85, 0
285, 281, 0
522, 124, 0
286, 635, 0
640, 691, 0
790, 310, 0
931, 921, 0
793, 155, 0
435, 362, 0
731, 986, 0
913, 838, 0
567, 743, 0
831, 139, 0
428, 945, 0
411, 450, 0
979, 582, 0
350, 285, 0
176, 87, 0
502, 490, 0
6, 938, 0
706, 143, 0
810, 858, 0
500, 65, 0
524, 183, 0
997, 169, 0
936, 611, 0
60, 842, 0
629, 970, 0
553, 360, 0
744, 285, 0
534, 415, 0
76, 873, 0
236, 536, 0
601, 26, 0
879, 560, 0
712, 635, 0
346, 917, 0
468, 87, 0
2, 602, 0
759, 12, 0
681, 536, 0
798, 173, 0
878, 245, 0
697, 816, 0
746, 548, 0
924, 30, 0
808, 714, 0
162, 327, 0
586, 369, 0
477, 564, 0
100, 917, 0
591, 737, 0
741, 40, 0
51, 740, 0
991, 368, 0
775, 312, 0
768, 969, 0
288, 848, 0
118, 712, 0
466, 351, 0
133, 813, 0
669, 216, 0
936, 547, 0
235, 751, 0
543, 656, 0
831, 317, 0
754, 57, 0
538, 921, 0
821, 913, 0
116, 360, 0
877, 668, 0
70, 681, 0
441, 428, 0
683, 88, 0
972, 898, 0
210, 802, 0
954, 199, 0
341, 832, 0
235, 190, 0
915, 272, 0
304, 489, 0
909, 861, 0
371, 218, 0
422, 608, 0
228, 460, 0
270, 22, 0
448, 393, 0
573, 286, 0
276, 525, 0
700, 697, 0
316, 713, 0
209, 795, 0
453, 367, 0
267, 619, 0
430, 913, 0
282, 201, 0
973, 616, 0
935, 619, 0
105, 488, 0
250, 464, 0
560, 554, 0
836, 84, 0
647, 478, 0
859, 918, 0
347, 840, 0
399, 192, 0
891, 66, 0
597, 9, 0
423, 971, 0
468, 197, 0
739, 506, 0
64, 174, 0
167, 935, 0
503, 718, 0
351, 963, 0
413, 63, 0
691, 191, 0
263, 668, 0
875, 57, 0
671, 33, 0
535, 452, 0
310, 835, 0
763, 566, 0
678, 871, 0
315, 868, 0
483, 0, 0
7, 355, 0
609, 438, 0
774, 691, 0
629, 598, 0
187, 543, 0
80, 749, 0
196, 191, 0
467, 694, 0
601, 387, 0
657, 215, 0
182, 883, 0
609, 991, 0
71, 58, 0
268, 47, 0
749, 262, 0
572, 264, 0
653, 195, 0
630, 993, 0
460, 925, 0
825, 336, 0
259, 412, 0
313, 486, 0
667, 214, 0
642, 40, 0
531, 798, 0
26, 600, 0
316, 207, 0
963, 707, 0
461, 249, 0
944, 409, 0
603, 671, 0
924, 254, 0
694, 727, 0
194, 21, 0
79, 517, 0
429, 622, 0
811, 739, 0
797, 418, 0
827, 624, 0
492, 161, 0
558, 685, 0
175, 828, 0
513, 44, 0
147, 421, 0
288, 236, 0
265, 934, 0
979, 192, 0
603, 640, 0
933, 477, 0
333, 291, 0
650, 914, 0
317, 336, 0
491, 369, 0
508, 745, 0
275, 188, 0
518, 67, 0
58, 132, 0
734, 665, 0
314, 482, 0
196, 454, 0
445, 371, 0
413, 330, 0
561, 257, 0
858, 740, 0
939, 100, 0
934, 727, 0
909, 963, 0
59, 216, 0
263, 245, 0
333, 798, 0
17, 758, 0
876, 717, 0
952, 14, 0
583, 71, 0
525, 557, 0
500, 969, 0
540, 414, 0
952, 176, 0
352, 788, 0
108, 794, 0
483, 997, 0
338, 689, 0
880, 781, 0
979, 624, 0
193, 522, 0
886, 187, 0
727, 715, 0
329, 73, 0
928, 346, 0
423, 134, 0
36, 181, 0
563, 700, 0
256, 579, 0
834, 548, 0
892, 814, 0
859, 664, 0
468, 263, 0
770, 548, 0
112, 639, 0
290, 426, 0
618, 465, 0
722, 284, 0
72, 570, 0
169, 174, 0
790, 24, 0
45, 819, 0
332, 39, 0
43, 787, 0
731, 8, 0
23, 283, 0
58, 488, 0
324, 89, 0
811, 370, 0
405, 980, 0
310, 473, 0
229, 772, 0
731, 245, 0
856, 708, 0
855, 995, 0
411, 679, 0
172, 137, 0
916, 108, 0
698, 166, 0
511, 33, 0
225, 667, 0
506, 109, 0
667, 632, 0
791, 204, 0
874, 586, 0
139, 855, 0
724, 445, 0
103, 606, 0
167, 809, 0
552, 707, 0
922, 19, 0
12, 160, 0
683, 305, 0
935, 77, 0
434, 200, 0
375, 818, 0
879, 7, 0
184, 239, 0
129, 51, 0
474, 559, 0
848, 933, 0
193, 603, 0
129, 765, 0
111, 641, 0
471, 757, 0
737, 549, 0
114, 726, 0
481, 549, 0
460, 246, 0
63, 987, 0
905, 547, 0
142, 132, 0
824, 816, 0
997, 862, 0
713, 508, 0
674, 75, 0
860, 64, 0
450, 507, 0
968, 986, 0
959, 651, 0
497, 140, 0
726, 768, 0
717, 351, 0
421, 515, 0
942, 100, 0
643, 149, 0
439, 977, 0
429, 416, 0
198, 963, 0
370, 354, 0
509, 395, 0
355, 70, 0
449, 71, 0
775, 151, 0
211, 932, 0
32, 552, 0
733, 560, 0
317, 874, 0
635, 375, 0
425, 631, 0
45, 291, 0
159, 488, 0
428, 244, 0
826, 209, 0
29, 71, 0
643, 740, 0
740, 524, 0
239, 191, 0
946, 98, 0
271, 324, 0
168, 128, 0
954, 689, 0
861, 226, 0
327, 920, 0
559, 551, 0
70, 321, 0
333, 780, 0
556, 701, 0
678, 783, 0
551, 411, 0
269, 734, 0
782, 326, 0
538, 763, 0
586, 528, 0
826, 115, 0
693, 273, 0
345, 576, 0
464, 964, 0
30, 904, 0
983, 877, 0
125, 559, 0
735, 605, 0
165, 742, 0
191, 75, 0
515, 46, 0
69, 472, 0
325, 848, 0
330, 303, 0
783, 404, 0
948, 76, 0
451, 672, 0
471, 463, 0
915, 220, 0
284, 570, 0
489, 501, 0
454, 886, 0
482, 167, 0
398, 352, 0
676, 117, 0
306, 845, 0
710, 467, 0
214, 270, 0
142, 847, 0
156, 677, 0
561, 960, 0
140, 772, 0
708, 398, 0
423, 522, 0
586, 798, 0
943, 34, 0
316, 32, 0
277, 334, 0
218, 441, 0
834, 420, 0
165, 269, 0
473, 398, 0
992, 208, 0
688, 328, 0
170, 800, 0
815, 894, 0
21, 139, 0
157, 177, 0
75, 945, 0
336, 405, 0
498, 721, 0
42, 550, 0
726, 747, 0
869, 615, 0
879, 265, 0
116, 43, 0
770, 199, 0
435, 732, 0
979, 272, 0
379, 145, 0
6, 590, 0
705, 898, 0
92, 735, 0
109, 129, 0
675, 396, 0
786, 729, 0
365, 146, 0
1, 460, 0
416, 470, 0
737, 615, 0
482, 46, 0
427, 480, 0
84, 477, 0
268, 997, 0
708, 705, 0
310, 101, 0
0, 405, 0
883, 87, 0
785, 965, 0
934, 151, 0
773, 420, 0
192, 428, 0
335, 847, 0
232, 332, 0
34, 880, 0
280, 49, 0
928, 556, 0
448, 853, 0
702, 962, 0
929, 847, 0
571, 276, 0
719, 55, 0
262, 294, 0
9, 855, 0
462, 424, 0
731, 677, 0
762, 541, 0
736, 437, 0
107, 372, 0
49, 331, 0
496, 239, 0
212, 463, 0
718, 734, 0
17, 233, 0
820, 157, 0
624, 369, 0
458, 836, 0
817, 73, 0
956, 170, 0
692, 65, 0
572, 269, 0
729, 361, 0
139, 328, 0
85, 53, 0
352, 874, 0
375, 211, 0
472, 662, 0
904, 225, 0
590, 738, 0
108, 988, 0
734, 143, 0
796, 833, 0
374, 192, 0
675, 375, 0
47, 312, 0
720, 253, 0
422, 188, 0
371, 755, 0
555, 109, 0
812, 51, 0
280, 223, 0
465, 81, 0
30, 886, 0
511, 730, 0
921, 36, 0
681, 297, 0
101, 296, 0
202, 264, 0
709, 770, 0
184, 785, 0
813, 714, 0
33, 68, 0
780, 321, 0
844, 229, 0
817, 493, 0
640, 510, 0
661, 543, 0
669, 969, 0
668, 889, 0
425, 536, 0
523, 215, 0
101, 45, 0
250, 568, 0
846, 778, 0
113, 64, 0
50, 827, 0
825, 971, 0
360, 683, 0
972, 788, 0
698, 262, 0
637, 801, 0
506, 411, 0
231, 234, 0
425, 738, 0
48, 674, 0
977, 206, 0
717, 195, 0
796, 103, 0
177, 432, 0
954, 678, 0
838, 331, 0
307, 10, 0
260, 165, 0
532, 919, 0
388, 752, 0
435, 825, 0
257, 276, 0
737, 206, 0
242, 376, 0
470, 858, 0
847, 124, 0
626, 720, 0
641, 257, 0
68, 249, 0
532, 712, 0
750, 88, 0
492, 715, 0
424, 962, 0
203, 451, 0
939, 625, 0
42, 836, 0
24, 2, 0
116, 141, 0
908, 750, 0
219, 493, 0
156, 516, 0
126, 321, 0
185, 271, 0
241, 460, 0
240, 655, 0
478, 281, 0
640, 922, 0
451, 2, 0
979, 736, 0
4, 920, 0
659, 586, 0
278, 336, 0
47, 407, 0
368, 413, 0
170, 160, 0
928, 563, 0
320, 709, 0
54, 973, 0
86, 751, 0
213, 85, 0
138, 148, 0
581, 239, 0
232, 521, 0
380, 605, 0
764, 944, 0
151, 892, 0
144, 331, 0
304, 892, 0
312, 477, 0
913, 909, 0
230, 202, 0
978, 323, 0
75, 751, 0
584, 526, 0
110, 299, 0
512, 108, 0
36, 156, 0
655, 912, 0
780, 753, 0
777, 988, 0
284, 565, 0
568, 124, 0
442, 628, 0
31, 38, 0
875, 65, 0
92, 397, 0
468, 748, 0
325, 438, 0
887, 264, 0
577, 550, 0
368, 240, 0
193, 20, 0
848, 402, 0
577, 878, 0
188, 334, 0
459, 509, 0
237, 473, 0
62, 100, 0
610, 198, 0
912, 653, 0
633, 662, 0
891, 977, 0
590, 675, 0
33, 822, 0
46, 160, 0
934, 608, 0
662, 784, 0
291, 978, 0
790, 95, 0
416, 598, 0
439, 104, 0
602, 512, 0
549, 666, 0
9, 302, 0
813, 493, 0
295, 415, 0
951, 850, 0
176, 834, 0
77, 123, 0
737, 854, 0
989, 148, 0
364, 442, 0
697, 877, 0
710, 401, 0
54, 694, 0
608, 123, 0
431, 779, 0
311, 853, 0
47, 541, 0
608, 386, 0
807, 643, 0
419, 962, 0
295, 507, 0
368, 578, 0
951, 875, 0
288, 783, 0
428, 3, 0
888, 519, 0
442, 615, 0
782, 729, 0
564, 152, 0
760, 897, 0
289, 0, 0
372, 681, 0
781, 73, 0
681, 983, 0
511, 149, 0
707, 147, 0
780, 70, 0
661, 548, 0
816, 934, 0
478, 218, 0
245, 392, 0
363, 698, 0
55, 767, 0
710, 92, 0
754, 384, 0
122, 383, 0
617, 193, 0
708, 615, 0
427, 11, 0
846, 589, 0
660, 205, 0
586, 53, 0
460, 636, 0
599, 873, 0
759, 435, 0
533, 218, 0
936, 517, 0
383, 45, 0
524, 439, 0
237, 431, 0
750, 631, 0
621, 35, 0
97, 418, 0
408, 248, 0
121, 777, 0
353, 128, 0
125, 898, 0
95, 184, 0
900, 318, 0
362, 209, 0
308, 172, 0
760, 424, 0
514, 410, 0
344, 260, 0
781, 956, 0
666, 776, 0
406, 883, 0
437, 977, 0
514, 796, 0
343, 238, 0
311, 78, 0
344, 456, 0
407, 434, 0
399, 250, 0
600, 245, 0
296, 170, 0
794, 324, 0
139, 353, 0
651, 336, 0
863, 717, 0
204, 56, 0
842, 269, 0
396, 233, 0
115, 991, 0
70, 480, 0
77, 34, 0
155, 985, 0
798, 986, 0
487, 324, 0
895, 991, 0
202, 2, 0
528, 769, 0
317, 143, 0
865, 902, 0
136, 611, 0
302, 956, 0
245, 272, 0
839, 112, 0
669, 351, 0
196, 179, 0
739, 19, 0
787, 780, 0
880, 915, 0
637, 56, 0
61, 103, 0
272, 327, 0
843, 226, 0
373, 212, 0
456, 595, 0
6, 52, 0
741, 251, 0
878, 642, 0
417, 766, 0
147, 467, 0
670, 813, 0
255, 693, 0
426, 284, 0
870, 41, 0
900, 589, 0
859, 852, 0
310, 850, 0
685, 713, 0
588, 72, 0
589, 480, 0
128, 480, 0
156, 70, 0
64, 572, 0
84, 902, 0
715, 991, 0
817, 48, 0
756, 709, 0
853, 357, 0
807, 172, 0
152, 504, 0
512, 616, 0
8, 74, 0
128, 314, 0
206, 691, 0
278, 846, 0
936, 236, 0
988, 935, 0
369, 220, 0
733, 103, 0
17, 757, 0
545, 448, 0
808, 611, 0
998, 207, 0
161, 484, 0
699, 186, 0
118, 729, 0
472, 520, 0
943, 933, 0
297, 616, 0
622, 196, 0
838, 779, 0
790, 260, 0
39, 350, 0
534, 740, 0
362, 439, 0
510, 286, 0
436, 2, 0
355, 585, 0
768, 78, 0
562, 669, 0
506, 231, 0
495, 284, 0
305, 219, 0
929, 859, 0
445, 244, 0
303, 817, 0
69, 909, 0
110, 134, 0
99, 936, 0
370, 178, 0
746, 636, 0
870, 975, 0
132, 159, 0
241, 904, 0
788, 464, 0
71, 667, 0
555, 891, 0
291, 150, 0
751, 719, 0
313, 780, 0
87, 910, 0
211, 117, 0
262, 868, 0
111, 990, 0
635, 430, 0
66, 874, 0
96, 176, 0
631, 531, 0
482, 63, 0
680, 853, 0
324, 470, 0
642, 654, 0
466, 634, 0
258, 75, 0
679, 228, 0
617, 928, 0
303, 782, 0
792, 973, 0
103, 122, 0
339, 474, 0
179, 626, 0
968, 98, 0
11, 885, 0
191, 380, 0
932, 744, 0
254, 469, 0
11, 923, 0
893, 817, 0
31, 120, 0
654, 432, 0
710, 411, 0
34, 87, 0
542, 109, 0
550, 378, 0
595, 525, 0
333, 978, 0
521, 880, 0
518, 752, 0
35, 541, 0
733, 671, 0
178, 773, 0
392, 482, 0
892, 485, 0
808, 868, 0
989, 906, 0
94, 350, 0
806, 925, 0
401, 865, 0
41, 316, 0
651, 483, 0
855, 416, 0
763, 828, 0
162, 363, 0
411, 556, 0
828, 262, 0
450, 180, 0
703, 241, 0
402, 906, 0
475, 851, 0
516, 670, 0
569, 848, 0
497, 119, 0
413, 36, 0
208, 42, 0
226, 798, 0
917, 899, 0
622, 219, 0
581, 148, 0
919, 262, 0
279, 991, 0
529, 992, 0
589, 833, 0
574, 498, 0
213, 78, 0
165, 143, 0
913, 711, 0
768, 13, 0
321, 329, 0
400, 460, 0
672, 187, 0
629, 190, 0
386, 418, 0
172, 295, 0
587, 808, 0
71, 296, 0
415, 22, 0
389, 580, 0
495, 839, 0
461, 729, 0
630, 389, 0
756, 985, 0
825, 993, 0
188, 868, 0
107, 209, 0
920, 161, 0
906, 573, 0
142, 970, 0
260, 639, 0
503, 916, 0
544, 913, 0
374, 824, 0
580, 301, 0
998, 811, 0
497, 733, 0
515, 692, 0
728, 947, 0
567, 917, 0
191, 644, 0
997, 555, 0
938, 210, 0
692, 227, 0
690, 732, 0
344, 992, 0
10, 640, 0
223, 292, 0
171, 612, 0
0, 299, 0
201, 962, 0
768, 167, 0
419, 878, 0
999, 854, 0
514, 841, 0
472, 426, 0
414, 505, 0
571, 614, 0
81, 961, 0
604, 789, 0
230, 452, 0
556, 402, 0
588, 740, 0
936, 424, 0
452, 152, 0
616, 836, 0
160, 725, 0
163, 318, 0
766, 820, 0
520, 282, 0
589, 906, 0
58, 360, 0
292, 960, 0
453, 198, 0
276, 987, 0
389, 868, 0
835, 680, 0
372, 195, 0
848, 338, 0
778, 552, 0
143, 38, 0
222, 564, 0
789, 812, 0
532, 169, 0
257, 434, 0
238, 773, 0
342, 359, 0
259, 156, 0
687, 734, 0
660, 415, 0
795, 812, 0
274, 327, 0
269, 456, 0
382, 397, 0
767, 192, 0
408, 202, 0
367, 174, 0
896, 128, 0
475, 942, 0
851, 992, 0
427, 868, 0
240, 324, 0
815, 670, 0
197, 390, 0
489, 260, 0
309, 240, 0
117, 324, 0
627, 702, 0
961, 823, 0
687, 656, 0
