139, 2, 6
140, 3, 8
141, 2, 2
142, 8, 1
143, 4, 7
144, 8, 8
145, 4, 5
146, 8, 5
147, 7, 5
148, 3, 6
149, 4, 2
150, 8, 6
151, 2, 1
152, 3, 2
153, 8, 6
154, 5, 6
155, 3, 3
156, 9, 7
157, 6, 1
158, 6, 1
159, 7, 3
160, 4, 4
161, 2, 9
162, 4, 5
163, 8, 7
164, 9, 3
165, 7, 9
166, 4, 2
167, 5, 7
168, 9, 3
169, 3, 9
170, 9, 1
171, 2, 2
172, 1, 6
173, 6, 7
174, 6, 6
175, 8, 1
176, 5, 2
177, 2, 4
178, 5, 1
179, 5, 5
180, 4, 3
181, 9, 1
182, 9, 6
183, 6, 3
184, 7, 4
185, 7, 8
186, 8, 3
187, 3, 4
188, 2, 7
189, 9, 8
190, 7, 9
191, 6, 1
192, 6, 2
193, 5, 6
194, 3, 5
195, 4, 7
196, 8, 1
197, 3, 6
198, 3, 9
199, 8, 9
200, 1, 5
201, 2, 5
202, 3, 6
203, 5, 8
204, 1, 9
205, 6, 9
206, 2, 5
207, 5, 7
208, 3, 5
209, 6, 2
210, 5, 9
211, 2, 8
212, 5, 4
213, 2, 3
214, 1, 8
215, 7, 3
216, 3, 6
217, 4, 6
218, 9, 4
219, 5, 3
220, 9, 7
221, 2, 3
222, 2, 3
223, 2, 4
224, 8, 8
225, 1, 1
226, 5, 3
227, 6, 8
228, 9, 1
229, 3, 9
230, 3, 1
231, 3, 9
232, 5, 6
233, 3, 2
234, 1, 6
235, 7, 9
236, 2, 4
237, 9, 7
238, 6, 6
239, 7, 6
240, 7, 6
241, 5, 9
242, 5, 6
243, 3, 9
244, 3, 4
245, 3, 6
246, 1, 5
247, 8, 5
248, 3, 8
249, 7, 1
250, 4, 5
251, 9, 1
252, 4, 9
253, 2, 8
254, 1, 8
255, 7, 4
256, 3, 9
257, 5, 2
258, 3, 6
259, 4, 1
260, 1, 2
261, 7, 9
262, 1, 4
263, 2, 8
264, 4, 4
265, 9, 3
266, 7, 7
267, 9, 2
268, 2, 5
269, 9, 3
270, 3, 1
271, 2, 4
272, 4, 1
273, 6, 3
274, 8, 2
275, 4, 3
276, 6, 7
277, 6, 9
278, 9, 5
279, 2, 4
280, 3, 1
281, 9, 8
282, 5, 2
283, 7, 8
284, 3, 9
285, 4, 5
286, 7, 6
287, 6, 5
288, 4, 2
289, 3, 6
290, 6, 5
291, 2, 9
292, 7, 6
293, 8, 7
294, 6, 9
295, 5, 4
296, 5, 4
297, 3, 8
298, 1, 5
299, 6, 5
300, 5, 4
301, 6, 9
302, 2, 2
303, 2, 1
304, 9, 9
305, 6, 8
306, 1, 2
307, 8, 1
308, 1, 8
309, 4, 7
310, 9, 7
311, 9, 7
312, 4, 9
313, 8, 4
314, 4, 6
315, 5, 7
316, 7, 8
317, 6, 1
318, 9, 9
319, 1, 7
320, 5, 2
321, 6, 4
322, 8, 3
323, 3, 6
324, 9, 5
325, 2, 5
326, 1, 8
327, 9, 5
328, 9, 8
329, 7, 1
330, 2, 8
331, 5, 7
332, 5, 1
333, 7, 8
334, 1, 9
335, 3, 4
336, 8, 3
337, 8, 7
338, 6, 9
339, 5, 5
340, 3, 8
341, 2, 1
342, 2, 6
343, 4, 8
344, 8, 3
345, 8, 3
346, 4, 7
347, 6, 4
348, 7, 1
349, 6, 4
350, 5, 9
351, 1, 7
352, 2, 8
353, 1, 4
354, 7, 4
355, 2, 7
356, 2, 4
357, 1, 2
358, 6, 2
359, 7, 1
360, 8, 2
361, 3, 1
362, 8, 5
363, 9, 8
364, 7, 3
365, 7, 3
366, 1, 2
367, 5, 4
368, 9, 4
369, 5, 2
370, 7, 2
371, 1, 7
372, 7, 2
373, 5, 5
374, 6, 7
375, 9, 5
376, 7, 3
377, 7, 7
378, 8, 6
379, 2, 8
380, 5, 8
381, 3, 6
382, 8, 8
383, 6, 2
384, 9, 8
385, 6, 5
386, 1, 3
387, 5, 8
388, 7, 6
389, 8, 9
390, 6, 1
391, 5, 7
392, 8, 9
393, 7, 3
394, 7, 1
395, 9, 2
396, 8, 4
397, 6, 2
398, 6, 7
399, 5, 1
400, 3, 5
401, 6, 9
402, 2, 1
403, 8, 4
404, 3, 4
405, 1, 3
406, 6, 4
407, 5, 1
408, 9, 1
409, 7, 7
410, 5, 1
411, 2, 3
412, 6, 6
413, 3, 6
414, 9, 7
415, 4, 9
416, 4, 9
417, 7, 5
418, 1, 6
419, 4, 3
420, 1, 5
421, 6, 2
422, 3, 1
423, 8, 9
424, 3, 3
425, 2, 4
426, 5, 8
427, 1, 4
428, 7, 2
429, 9, 9
430, 7, 7
431, 6, 9
432, 5, 3
433, 2, 9
434, 6, 7
435, 9, 6
436, 3, 8
437, 3, 2
438, 1, 7
439, 3, 8
440, 1, 5
441, 7, 1
442, 5, 9
443, 9, 7
444, 4, 4
445, 7, 2
446, 8, 5
447, 3, 2
448, 5, 9
449, 5, 9
450, 4, 9
451, 9, 6
452, 8, 8
453, 3, 4
454, 2, 2
455, 8, 7
456, 4, 5
457, 9, 2
458, 9, 3
459, 4, 4
460, 2, 6
461, 5, 9
462, 8, 3
463, 2, 6
464, 3, 7
465, 5, 5
466, 6, 7
467, 6, 2
468, 3, 1
469, 2, 7
470, 9, 1
471, 7, 8
472, 5, 1
473, 3, 3
474, 8, 9
475, 3, 3
476, 8, 2
477, 3, 4
478, 4, 7
479, 5, 6
480, 4, 4
481, 4, 2
482, 1, 4
483, 3, 7
484, 8, 1
485, 9, 7
486, 3, 1
487, 5, 9
488, 4, 2
489, 8, 4
490, 4, 5
491, 2, 1
492, 1, 3
493, 8, 1
494, 2, 6
495, 7, 2
496, 9, 3
497, 2, 9
498, 3, 9
499, 7, 9
500, 2, 8
501, 7, 1
502, 2, 3
503, 9, 4
504, 9, 9
505, 8, 5
506, 8, 6
507, 1, 4
508, 9, 1
509, 9, 5
510, 8, 8
511, 2, 7
512, 1, 7
513, 3, 8
514, 7, 7
515, 4, 8
516, 2, 8
517, 2, 6
518, 4, 1
519, 6, 9
520, 5, 4
521, 5, 7
522, 5, 4
523, 3, 8
524, 9, 7
525, 1, 4
526, 8, 5
527, 5, 1
528, 9, 4
529, 9, 6
530, 3, 1
531, 7, 5
532, 4, 6
533, 9, 5
534, 7, 4
535, 8, 5
536, 5, 2
537, 5, 7
538, 3, 7
539, 7, 7
540, 9, 2
541, 9, 6
542, 6, 2
543, 6, 4
544, 4, 7
545, 6, 2
546, 5, 6
547, 7, 8
548, 6, 2
549, 6, 5
550, 5, 6
551, 9, 4
552, 5, 7
553, 6, 1
554, 7, 7
555, 2, 8
556, 7, 2
557, 6, 3
558, 4, 2
559, 8, 9
560, 3, 2
561, 4, 8
562, 7, 5
563, 9, 8
564, 1, 5
565, 5, 6
566, 3, 7
567, 8, 6
568, 2, 4
569, 1, 4
570, 7, 7
571, 9, 5
572, 6, 3
573, 7, 3
574, 6, 3
575, 4, 3
576, 4, 7
577, 8, 3
578, 3, 8
579, 2, 1
580, 5, 7
581, 2, 7
582, 7, 8
583, 6, 4
584, 1, 1
585, 7, 2
586, 7, 5
587, 2, 3
588, 2, 2
589, 2, 5
590, 6, 3
591, 2, 9
592, 5, 9
593, 9, 2
594, 2, 8
595, 4, 6
596, 1, 9
597, 7, 4
598, 5, 1
599, 2, 5
600, 5, 7
601, 9, 7
602, 9, 5
603, 2, 5
604, 8, 8
605, 5, 5
606, 2, 5
607, 8, 3
608, 1, 7
609, 2, 3
610, 1, 2
611, 6, 1
612, 9, 2
613, 2, 9
614, 4, 9
615, 6, 9
616, 1, 4
617, 3, 3
618, 4, 7
619, 2, 9
620, 7, 5
621, 3, 5
622, 7, 5
623, 1, 3
624, 4, 8
625, 2, 8
626, 7, 6
627, 1, 6
628, 7, 3
629, 7, 1
630, 3, 2
631, 8, 3
632, 4, 3
633, 6, 7
634, 1, 4
635, 5, 7
636, 4, 2
637, 2, 2
638, 1, 9
639, 1, 9
640, 4, 4
641, 5, 4
642, 2, 2
643, 4, 3
644, 9, 4
645, 3, 8
646, 6, 6
647, 4, 3
648, 5, 8
649, 2, 7
650, 1, 7
651, 9, 8
652, 4, 6
653, 6, 6
654, 8, 3
655, 2, 9
656, 7, 3
657, 8, 1
658, 4, 1
659, 6, 2
660, 9, 6
661, 3, 1
662, 4, 4
663, 5, 5
664, 8, 9
665, 3, 9
666, 6, 7
667, 7, 5
668, 5, 5
669, 4, 1
670, 9, 7
671, 9, 9
672, 9, 1
673, 4, 2
674, 8, 8
675, 9, 1
676, 8, 5
677, 4, 3
678, 8, 3
679, 9, 9
680, 9, 6
681, 6, 7
682, 5, 9
683, 9, 8
684, 6, 6
685, 7, 1
686, 6, 7
687, 2, 6
688, 5, 1
689, 6, 4
690, 8, 5
691, 1, 8
692, 5, 4
693, 1, 9
694, 9, 1
695, 1, 6
696, 2, 3
697, 5, 1
698, 5, 4
699, 5, 3
700, 1, 4
701, 1, 9
702, 6, 6
703, 1, 7
704, 6, 7
705, 7, 8
706, 8, 3
707, 5, 7
708, 1, 9
709, 7, 7
710, 5, 4
711, 2, 9
712, 8, 7
713, 1, 3
714, 9, 2
715, 1, 3
716, 9, 1
717, 5, 9
718, 5, 3
719, 3, 8
720, 6, 8
721, 5, 4
722, 2, 7
723, 5, 3
724, 6, 1
725, 9, 6
726, 8, 6
727, 6, 5
728, 1, 4
729, 7, 9
730, 5, 6
731, 6, 9
732, 3, 4
733, 5, 5
734, 2, 1
735, 7, 9
736, 4, 6
737, 9, 2
738, 6, 9
739, 2, 6
740, 8, 4
741, 9, 1
742, 1, 7
743, 3, 8
744, 9, 9
745, 6, 5
746, 9, 1
747, 8, 7
748, 7, 9
749, 1, 5
750, 5, 4
751, 2, 5
752, 1, 6
753, 8, 6
754, 8, 6
755, 5, 6
756, 2, 5
757, 6, 4
758, 3, 3
759, 7, 6
760, 9, 3
761, 4, 9
762, 4, 7
763, 9, 2
764, 3, 5
765, 5, 5
766, 8, 4
767, 7, 3
768, 8, 2
769, 5, 7
770, 6, 1
771, 6, 8
772, 7, 6
773, 1, 2
774, 2, 1
775, 4, 3
776, 9, 3
777, 2, 6
778, 8, 3
779, 3, 1
780, 9, 8
781, 2, 5
782, 9, 7
783, 9, 3
784, 8, 9
785, 7, 5
786, 7, 4
787, 3, 4
788, 8, 1
789, 8, 9
790, 6, 4
791, 8, 3
792, 2, 1
793, 1, 1
794, 3, 4
795, 4, 4
796, 1, 7
797, 3, 2
798, 6, 1
799, 2, 4
800, 7, 6
801, 5, 5
802, 1, 9
803, 3, 3
804, 1, 9
805, 4, 1
806, 8, 5
807, 1, 6
808, 2, 5
809, 4, 4
810, 1, 1
811, 5, 6
812, 4, 8
813, 8, 7
814, 9, 2
815, 4, 2
816, 4, 5
817, 5, 8
818, 3, 9
819, 6, 4
820, 3, 5
821, 6, 5
822, 7, 9
823, 3, 6
824, 9, 3
825, 8, 2
826, 1, 7
827, 7, 9
828, 1, 7
829, 7, 6
830, 3, 9
831, 5, 7
832, 4, 5
833, 4, 1
834, 2, 4
835, 3, 4
836, 4, 4
837, 9, 2
838, 6, 2
839, 2, 4
840, 9, 7
841, 2, 7
842, 8, 6
843, 8, 4
844, 5, 9
845, 9, 3
846, 4, 5
847, 8, 1
848, 5, 9
849, 5, 3
850, 1, 1
851, 3, 8
852, 9, 2
853, 5, 1
854, 5, 4
855, 9, 1
856, 2, 8
857, 1, 3
858, 6, 9
859, 1, 2
860, 5, 9
861, 9, 4
862, 1, 1
863, 5, 4
864, 4, 8
865, 6, 9
866, 1, 4
867, 5, 2
868, 1, 6
869, 7, 2
870, 4, 4
871, 3, 8
872, 1, 8
873, 2, 5
874, 2, 6
875, 2, 3
876, 8, 2
877, 3, 2
878, 5, 7
879, 8, 1
880, 7, 7
881, 3, 8
882, 6, 9
883, 3, 8
884, 2, 1
885, 3, 8
886, 2, 1
887, 6, 1
888, 4, 5
889, 5, 1
890, 1, 7
891, 4, 4
892, 5, 1
893, 4, 8
894, 9, 4
895, 8, 5
896, 7, 9
897, 7, 3
898, 8, 1
899, 6, 2
900, 7, 5
901, 5, 8
902, 3, 2
903, 5, 3
904, 3, 5
905, 9, 8
906, 8, 5
907, 4, 5
908, 5, 7
909, 3, 9
910, 1, 9
911, 4, 4
912, 4, 2
913, 9, 8
914, 1, 6
915, 7, 7
916, 3, 4
917, 3, 7
918, 1, 4
919, 7, 1
920, 5, 4
921, 2, 7
922, 1, 1
923, 7, 9
924, 7, 4
925, 4, 2
926, 6, 2
927, 5, 5
928, 7, 7
929, 8, 2
930, 2, 6
931, 1, 9
932, 7, 1
933, 1, 7
934, 7, 3
935, 9, 8
936, 6, 6
937, 8, 8
938, 3, 4
939, 8, 9
940, 9, 5
941, 7, 4
942, 1, 2
943, 4, 5
944, 5, 3
945, 6, 1
946, 3, 8
947, 3, 2
948, 8, 4
949, 5, 9
950, 2, 6
951, 1, 6
952, 5, 5
953, 7, 2
954, 3, 5
955, 2, 1
956, 7, 7
957, 5, 5
958, 1, 9
959, 5, 7
960, 4, 9
961, 7, 5
962, 9, 8
963, 1, 8
964, 1, 9
965, 4, 4
966, 6, 4
967, 1, 7
968, 9, 9
969, 7, 5
970, 9, 5
971, 8, 5
972, 5, 7
973, 9, 6
974, 6, 3
975, 4, 4
976, 5, 9
977, 3, 6
978, 3, 9
979, 6, 9
980, 7, 8
981, 6, 2
982, 5, 6
983, 9, 9
984, 8, 6
985, 2, 4
986, 6, 2
987, 2, 4
988, 6, 4
989, 6, 1
990, 4, 1
991, 1, 7
992, 2, 7
993, 6, 1
994, 3, 1
995, 3, 4
996, 6, 8
997, 8, 1
998, 3, 3
999, 6, 7
